,category,strain,url
15531,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_6f0d.jpg
15532,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_6381.jpg
15533,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_c977.jpg
15534,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_01bd.jpg
15535,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_10a5.jpg
15536,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_8eec.jpg
15537,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_620b.jpg
15538,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_2d03.jpg
15539,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_4584.jpg
15540,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_b947.jpg
15541,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_fbda.jpg
15542,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_9681.jpg
15543,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_a946.jpg
15544,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_1604.jpg
15545,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_c341.jpg
15546,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_7d81.jpg
15547,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_aa7f.jpg
15548,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_2d0c.jpg
15549,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_0d24.jpg
15550,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_924b.jpg
15551,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_c44f.jpg
15552,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_598b.jpg
15553,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_2b37.jpg
15554,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_27d4.jpg
15555,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_04c5.jpg
15556,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_ed1a.jpg
15557,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_a063.jpg
15558,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_04b7.jpg
15559,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_2ae0.jpg
15560,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_c33a.jpg
15561,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_545f.jpg
15562,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_6a45.jpg
15563,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_0d14.jpg
15564,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_2a13.jpg
15565,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_f83a.jpg
15566,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_705c.jpg
15567,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_fe87.jpg
15568,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_c702.jpg
15569,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_dcca.jpg
15570,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_de4b.jpg
15571,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_83e8.jpg
15572,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_97a5.jpg
15573,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_d95a.jpg
15574,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_308e.jpg
15575,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_85b7.jpg
15576,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_cd8d.jpg
15577,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_b052.jpg
15578,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_a898.jpg
15579,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_d530.jpg
15580,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_5065.jpg
15581,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_dda7.jpg
15582,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_05e1.jpg
15583,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_f0b8.jpg
15584,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_a415.jpg
15585,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_3606.jpg
15586,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_1a87.jpg
15587,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_9549.jpg
15588,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_f192.jpg
15589,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_529f.jpg
15590,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_29a1.jpg
15591,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_4959.jpg
15592,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_4862.jpg
15593,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_c2a3.jpg
15594,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_6fe3.jpg
15595,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_0b1e.jpg
15596,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_6861.jpg
15597,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_e849.jpg
15598,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_5c5b.jpg
15599,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_1b74.jpg
15600,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_cc7b.jpg
15601,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_a487.jpg
15602,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_a1d9.jpg
15603,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_c740.jpg
15604,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_27e1.jpg
15605,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_e523.jpg
15606,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_e963.jpg
15607,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_9d8f.jpg
15608,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_ddf0.jpg
15609,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_a23c.jpg
15610,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_92e9.jpg
15611,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_5879.jpg
15612,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_574b.jpg
15613,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_845c.jpg
15614,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_3a0a.jpg
15615,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_20ba.jpg
15616,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_a5c4.jpg
15617,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_2c4e.jpg
15618,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_bb12.jpg
15619,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_1a9c.jpg
15620,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_a1e5.jpg
15621,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_3acf.jpg
15622,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_051b.jpg
15623,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_5ee1.jpg
15624,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_7fd5.jpg
15625,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_3efd.jpg
15626,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_a12c.jpg
15627,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_bbd2.jpg
15628,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_9d21.jpg
15629,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_1387.jpg
15630,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_1893.jpg
15631,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_f30c.jpg
15632,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_e05b.jpg
15633,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_c79c.jpg
15634,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_d2e0.jpg
15635,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_dfd0.jpg
15636,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_2ecd.jpg
15637,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_b3de.jpg
15638,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_71a8.jpg
15639,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_05b9.jpg
15640,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_e6d9.jpg
15641,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_b114.jpg
15642,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_ca18.jpg
15643,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_ea77.jpg
15644,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_95dc.jpg
15645,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_a390.jpg
15646,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_b194.jpg
15647,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_43a6.jpg
15648,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_8204.jpg
15649,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_7278.jpg
15650,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_6500.jpg
15651,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_fd00.jpg
15652,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_d4dc.jpg
15653,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_fdda.jpg
15654,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_7b1c.jpg
15655,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_bc14.jpg
15656,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_052a.jpg
15657,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_bfff.jpg
15658,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_548c.jpg
15659,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_3b8b.jpg
15660,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_cf55.jpg
15661,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_518d.jpg
15662,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_4901.jpg
15663,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_9ff0.jpg
15664,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_6b04.jpg
15665,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_2c64.jpg
15666,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_032e.jpg
15667,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_9962.jpg
15668,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_86b3.jpg
15669,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_09d2.jpg
15670,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_7311.jpg
15671,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_fae9.jpg
15672,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_d87f.jpg
15673,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_55c5.jpg
15674,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_ce5b.jpg
15675,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_bf89.jpg
15676,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_5cc5.jpg
15677,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_edc9.jpg
15678,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_be46.jpg
15679,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_6bf2.jpg
15680,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_41ef.jpg
15681,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_95e1.jpg
15682,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_2b97.jpg
15683,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_6640.jpg
15684,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_2d11.jpg
15685,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_2df1.jpg
15686,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_090b.jpg
15687,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_e0f4.jpg
15688,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_a8ac.jpg
15689,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_f2e1.jpg
15690,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_0d9b.jpg
15691,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_b043.jpg
15692,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_5db2.jpg
15693,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_c7a3.jpg
15694,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_b72c.jpg
15695,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_cb87.jpg
15696,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_f0d7.jpg
15697,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_f542.jpg
15698,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_1876.jpg
15699,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_25ba.jpg
15700,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_3ebc.jpg
15701,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_333e.jpg
15702,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_034c.jpg
15703,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_c50d.jpg
15704,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_2282.jpg
15705,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_4347.jpg
15706,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_7614.jpg
15707,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_e3be.jpg
15708,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_039a.jpg
15709,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_7706.jpg
15710,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_2a9c.jpg
15711,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_b5ca.jpg
15712,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_7d29.jpg
15713,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_a330.jpg
15714,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_6e11.jpg
15715,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_0fe2.jpg
15716,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_30c2.jpg
15717,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_a431.jpg
15718,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_c212.jpg
15719,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_1c87.jpg
15720,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_5f08.jpg
15721,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_3bbf.jpg
15722,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_5796.jpg
15723,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_810f.jpg
15724,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_c7f5.jpg
15725,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_030d.jpg
15726,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_843c.jpg
15727,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_8a8d.jpg
15728,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_94b8.jpg
15729,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_2ffb.jpg
15730,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_6b07.jpg
15731,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_b5f6.jpg
15732,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_b994.jpg
15733,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_72a3.jpg
15734,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_b9e4.jpg
15735,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_97ba.jpg
15736,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_87b1.jpg
15737,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_9cc4.jpg
15738,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_548c.jpg
